"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: Mascot"	"# Peptides (by Search Engine): Mascot"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Reactome Pathways"	"WikiPathways"	"# Protein Pathway Groups"	"Abundance Ratio: (head) / (body)"	"Abundance Ratio: (mucus) / (body)"	"Abundance Ratio: (pharynx) / (body)"	"Abundance Ratio: (mucus) / (head)"	"Abundance Ratio: (pharynx) / (head)"	"Abundance Ratio: (pharynx) / (mucus)"	"Abundance Ratio Adj. P-Value: (head) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (body)"	"Abundance Ratio Adj. P-Value: (pharynx) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (mucus)"	"Abundances (Grouped): body"	"Abundances (Grouped): head"	"Abundances (Grouped): mucus"	"Abundances (Grouped): pharynx"	"Abundances (Grouped) CV [%]: body"	"Abundances (Grouped) CV [%]: head"	"Abundances (Grouped) CV [%]: mucus"	"Abundances (Grouped) CV [%]: pharynx"	"Found in Sample: [S2] F2: Sample, 2, body"	"Found in Sample: [S6] F6: Sample, 6, body"	"Found in Sample: [S10] F10: Sample, 10, body"	"Found in Sample: [S1] F1: Sample, 1, head"	"Found in Sample: [S5] F5: Sample, 5, head"	"Found in Sample: [S9] F9: Sample, 9, head"	"Found in Sample: [S4] F4: Sample, 4, mucus"	"Found in Sample: [S8] F8: Sample, 8, mucus"	"Found in Sample: [S12] F12: Sample, 12, mucus"	"Found in Sample: [S3] F3: Sample, 3, pharynx"	"Found in Sample: [S7] F7: Sample, 7, pharynx"	"Found in Sample: [S11] F11: Sample, 11, pharynx"	"# Protein Groups"	"Modifications"
"3229449067318602747"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3535_c0_g1_i6.p1"	"ONUN2_DN3535_c0_g1_i6.p1"	"0.000"	"95.845"	"41"	"20"	"185"	"20"	"521"	"58.0"	"6.52"	"2252"	"20"	""	""	""	""	""	"ONUN2_DN3535_c0_g1_i6.p1"	""	""	""	""	"0"	"1.591"	"0.356"	"1.522"	"0.224"	"0.956"	"4.269"	"0.984839698890594"	"0.67621885660726"	"0.999999999999392"	"0.210528871999266"	"0.999999999988872"	"0.198087547453518"	"44786271.1459688"	"71263611.9970256"	"15964662.828031"	"68158972.8282485"	"60.92"	"36.67"	"50.14"	"35.90"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5671350479066190776"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6199_c1_g1_i3.p1"	"ONUN2_DN6199_c1_g1_i3.p1"	"0.000"	"95.213"	"73"	"10"	"337"	"10"	"153"	"17.7"	"4.56"	"5507"	"10"	""	""	""	""	""	"ONUN2_DN6199_c1_g1_i3.p1"	""	""	""	""	"0"	"0.926"	"0.249"	"1.370"	"0.269"	"1.480"	"5.507"	"0.999999999853134"	"0.0132311149759457"	"0.999999999999392"	"0.0179101100853193"	"0.729147128178048"	"0.00370352898775122"	"1684414347.79704"	"1559556016.62412"	"419079928.531153"	"2307880006.85568"	"10.85"	"20.16"	"36.35"	"27.58"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5675720833769985726"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1545_c0_g1_i1.p1"	"ONUN2_DN1545_c0_g1_i1.p1"	"0.000"	"95.145"	"31"	"19"	"214"	"19"	"672"	"75.0"	"8.79"	"2442"	"19"	""	""	""	""	""	"ONUN2_DN1545_c0_g1_i1.p1"	""	""	""	""	"0"	"0.747"	"1.258"	"0.597"	"1.684"	"0.800"	"0.475"	"0.908142008603737"	"0.88565905142234"	"0.999999999999392"	"0.251027095806816"	"0.999999999988872"	"0.288363272549344"	"207174044.390054"	"154674530.460103"	"260542833.851059"	"123706127.893555"	"12.79"	"29.30"	"29.46"	"48.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8310894321088217878"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN9155_c1_g1_i1.p1"	"ONUN2_DN9155_c1_g1_i1.p1"	"0.000"	"95.028"	"45"	"18"	"174"	"18"	"447"	"51.6"	"5.71"	"1964"	"18"	""	""	""	""	""	"ONUN2_DN9155_c1_g1_i1.p1"	""	""	""	""	"0"	"3.491"	"0.699"	"2.168"	"0.200"	"0.621"	"3.100"	"0.241147918445414"	"0.999999999117813"	"0.999999999999392"	"0.257476657071663"	"0.999999999988872"	"0.870318754138088"	"11263017.1192801"	"39317857.2262411"	"7877461.05952885"	"24419195.5018107"	"60.34"	"10.53"	"78.64"	"42.36"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-815040033280746470"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN10402_c0_g1_i2.p1"	"ONUN2_DN10402_c0_g1_i2.p1"	"0.000"	"94.959"	"57"	"21"	"187"	"21"	"429"	"47.8"	"5.62"	"2314"	"21"	""	""	""	""	""	"ONUN2_DN10402_c0_g1_i2.p1"	""	""	""	""	"0"	"0.814"	"0.065"	"0.872"	"0.080"	"1.071"	"13.467"	"0.999999999853134"	"0.00881535236858902"	"0.999999999999392"	"0.0188795400680578"	"0.999999999988872"	"0.0206825582663133"	"116934354.902713"	"95206948.4773575"	"7570711.87964541"	"101957985.464892"	"46.64"	"14.58"	"60.63"	"44.53"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"789165996870065923"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN711_c0_g3_i1.p1"	"ONUN2_DN711_c0_g3_i1.p1"	"0.000"	"94.617"	"50"	"17"	"231"	"13"	"368"	"42.6"	"6.33"	"3157"	"17"	""	""	""	""	""	"ONUN2_DN711_c0_g3_i1.p1"	""	""	""	""	"0"	"8.919"	"4.011"	"2.496"	"0.450"	"0.280"	"0.622"	"0.056972130106893"	"0.189897870952364"	"0.999999999999392"	"0.362580431837"	"0.298142693321327"	"0.999999999645348"	"22797723.2675293"	"203328846.111811"	"91437182.4192247"	"56912695.8218425"	"54.49"	"15.04"	"42.05"	"46.22"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8010902579122113008"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5735_c0_g1_i1.p1"	"ONUN2_DN5735_c0_g1_i1.p1"	"0.000"	"94.559"	"50"	"15"	"186"	"15"	"431"	"48.2"	"8.56"	"2059"	"15"	""	""	""	""	""	"ONUN2_DN5735_c0_g1_i1.p1"	""	""	""	""	"0"	"12.110"	"0.211"	"2.030"	"0.017"	"0.168"	"9.617"	"0.209080563013465"	"0.112906768387843"	"0.999999999999392"	"0.0125369163259858"	"0.445795966604"	"0.0655406358767442"	"12868263.8641302"	"155839543.07468"	"2716079.39657491"	"26120648.9567351"	"105.08"	"13.90"	"59.56"	"62.07"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"3506908109662201921"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1594_c0_g1_i3.p1"	"ONUN2_DN1594_c0_g1_i3.p1"	"0.000"	"94.147"	"44"	"21"	"163"	"20"	"561"	"66.5"	"6.23"	"1567"	"21"	""	""	""	""	""	"ONUN2_DN1594_c0_g1_i3.p1"	""	""	""	""	"0"	"4.343"	"2.050"	"1.510"	"0.472"	"0.348"	"0.737"	"0.0585642474086119"	"0.269639895698659"	"0.999999999999392"	"0.277613387719483"	"0.211575424615799"	"0.972085134732259"	"15014507.13967"	"65200778.9842252"	"30783206.314559"	"22672389.1577423"	"43.57"	"20.53"	"14.25"	"27.45"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1005407162053147588"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6549_c0_g1_i7.p1"	"ONUN2_DN6549_c0_g1_i7.p1"	"0.000"	"93.941"	"77"	"19"	"292"	"19"	"249"	"29.3"	"4.81"	"4606"	"19"	""	""	""	""	""	"ONUN2_DN6549_c0_g1_i7.p1"	""	""	""	""	"0"	"5.400"	"1.153"	"4.246"	"0.214"	"0.786"	"3.683"	"0.209197673754742"	"0.999999999117813"	"0.999999999999392"	"0.107501293859188"	"0.999999999988872"	"0.196857317211816"	"24659589.4885234"	"133152037.744045"	"28430363.1217081"	"104704689.443709"	"55.32"	"24.72"	"61.62"	"42.40"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"1667301084041897799"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3890_c0_g2_i6.p1"	"ONUN2_DN3890_c0_g2_i6.p1"	"0.000"	"93.816"	"65"	"19"	"153"	"16"	"367"	"42.6"	"5.33"	"1640"	"19"	""	""	""	""	""	"ONUN2_DN3890_c0_g2_i6.p1"	""	""	""	""	"0"	"7.289"	"1.067"	"5.984"	"0.146"	"0.821"	"5.610"	"0.248798011187536"	"0.999999999117813"	"0.999999999999392"	"0.253285766023316"	"0.999999999988872"	"0.744013091424103"	"6245135.44423307"	"45522857.8089171"	"6660785.86378272"	"37367802.1191121"	"82.40"	"43.83"	"29.98"	"67.35"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7394059389720462974"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN25972_c0_g1_i1.p1"	"ONUN2_DN25972_c0_g1_i1.p1"	"0.000"	"93.753"	"45"	"20"	"161"	"16"	"564"	"62.1"	"6.23"	"1445"	"20"	""	""	""	""	""	"ONUN2_DN25972_c0_g1_i1.p1"	""	""	""	""	"0"	"17.682"	"1.098"	"3.739"	"0.062"	"0.211"	"3.406"	"0.0307434178281512"	"0.999999999117813"	"0.999999999999392"	"0.0131062198567818"	"0.179877422906748"	"0.330252329405567"	"3997886.92706351"	"70689532.3311216"	"4388972.35754293"	"14947792.7430708"	"25.83"	"27.19"	"62.79"	"50.27"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8226409492443008242"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5672_c0_g1_i3.p1"	"ONUN2_DN5672_c0_g1_i3.p1"	"0.000"	"93.570"	"37"	"23"	"154"	"23"	"706"	"80.3"	"7.34"	"1645"	"23"	""	""	""	""	""	"ONUN2_DN5672_c0_g1_i3.p1"	""	""	""	""	"0"	"1.777"	"1.136"	"0.664"	"0.639"	"0.374"	"0.584"	"0.461001657664496"	"0.999999999117813"	"0.999999999999392"	"0.998180357956756"	"0.53383756947252"	"0.999999999645348"	"40058450.612517"	"71171631.890529"	"45493174.5347331"	"26590238.1094545"	"57.34"	"9.41"	"56.98"	"36.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"1612083667489345646"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN53941_c0_g1_i3.p1"	"ONUN2_DN53941_c0_g1_i3.p1"	"0.000"	"93.195"	"53"	"18"	"209"	"18"	"322"	"37.8"	"6.04"	"2579"	"18"	""	""	""	""	""	"ONUN2_DN53941_c0_g1_i3.p1"	""	""	""	""	"0"	"0.036"	"0.023"	"1.071"	"0.625"	"29.446"	"47.151"	"0.0855529901370437"	"0.0207099985454071"	"0.999999999999392"	"0.940775540752645"	"0.146789214141923"	"0.0200007505761572"	"924585838.662108"	"33636304.610005"	"21006387.6517864"	"990464247.180319"	"44.28"	"39.29"	"92.86"	"47.73"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"2513961581382335295"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN177513_c0_g1_i1.p1"	"ONUN2_DN177513_c0_g1_i1.p1"	"0.000"	"93.146"	"76"	"14"	"264"	"14"	"195"	"22.4"	"5.15"	"3039"	"14"	""	""	""	""	""	"ONUN2_DN177513_c0_g1_i1.p1"	""	""	""	""	"0"	"3.231"	"7.384"	"1.825"	"2.285"	"0.565"	"0.247"	"0.193336510483894"	"0.0363127711374349"	"0.999999999999392"	"0.607247771178941"	"0.993259419175786"	"0.200705133944968"	"82307229.9366133"	"265941021.052809"	"607742676.908651"	"150231172.843823"	"64.27"	"7.67"	"33.64"	"29.64"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"8747787906641436150"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2122_c0_g1_i12.p1"	"ONUN2_DN2122_c0_g1_i12.p1"	"0.000"	"92.712"	"32"	"28"	"129"	"28"	"953"	"107.5"	"8.21"	"1301"	"28"	""	""	""	""	""	"ONUN2_DN2122_c0_g1_i12.p1"	""	""	""	""	"0"	"3.145"	"1.019"	"3.111"	"0.324"	"0.989"	"3.052"	"0.492054177088304"	"0.999999999117813"	"0.999999999999392"	"0.362580431837"	"0.999999999988872"	"0.534018791796434"	"9684120.93695922"	"30452182"	"9871417.01584192"	"30131095.6933621"	"74.09"	"9.52"	"58.83"	"28.53"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"6590036191626893678"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN37174_c0_g5_i1.p1"	"ONUN2_DN37174_c0_g5_i1.p1"	"0.000"	"92.618"	"42"	"20"	"238"	"17"	"552"	"60.4"	"6.96"	"3112"	"20"	""	""	""	""	""	"ONUN2_DN37174_c0_g5_i1.p1"	""	""	""	""	"0"	"5.023"	"3.439"	"1.913"	"0.685"	"0.381"	"0.556"	"0.318683596152369"	"0.807225618719854"	"0.999999999999392"	"0.99999999999899"	"0.669645819555455"	"0.999999999645348"	"13725819.6906656"	"68946833.7428451"	"47206189.1212316"	"26261374.0047467"	"72.28"	"11.79"	"60.17"	"63.08"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"-7374637229517628804"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN9561_c0_g2_i1.p1"	"ONUN2_DN9561_c0_g2_i1.p1"	"0.000"	"92.199"	"27"	"21"	"90"	"21"	"927"	"110.0"	"8.31"	"1098"	"21"	""	""	""	""	""	"ONUN2_DN9561_c0_g2_i1.p1"	""	""	""	""	"0"	"100.000"	"100.000"	""	"100.000"	"0.010"	"0.010"	""	""	""	"0.0384964286406954"	""	""	""	"1080965.91947077"	"141031068.376915"	""	""	"62.79"	"48.55"	""	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-4407799353230743866"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4340_c0_g1_i5.p1"	"ONUN2_DN4340_c0_g1_i5.p1"	"0.000"	"92.017"	"38"	"18"	"120"	"18"	"518"	"56.3"	"9.06"	"1389"	"18"	""	""	""	""	""	"ONUN2_DN4340_c0_g1_i5.p1"	""	""	""	""	"0"	"3.310"	"19.790"	"1.257"	"5.978"	"0.380"	"0.063"	"0.659521070075791"	"0.0136529778980669"	"0.999999999999392"	"0.05307104447995"	"0.706099084129"	"0.0106264775254204"	"8098563.22437541"	"26808352.5284861"	"160269104.408309"	"10176282.1578301"	"87.85"	"25.91"	"59.70"	"3.87"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7016399289837659640"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN811_c0_g1_i4.p1"	"ONUN2_DN811_c0_g1_i4.p1"	"0.000"	"91.981"	"35"	"23"	"97"	"23"	"810"	"92.2"	"5.06"	"1285"	"23"	""	""	""	""	""	"ONUN2_DN811_c0_g1_i4.p1"	""	""	""	""	"0"	"10.655"	"5.157"	"0.847"	"0.484"	"0.079"	"0.164"	"0.321516044259199"	"0.999999999117813"	"0.999999999999392"	"0.768612033478637"	"0.473900330701408"	"0.999999999645348"	"3674939.91216989"	"39155254.7907394"	"18952016.0617628"	"3112565.14115795"	"69.94"	"51.27"	"79.35"	"68.03"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"2464583940461265508"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN11395_c0_g1_i1.p1"	"ONUN2_DN11395_c0_g1_i1.p1"	"0.000"	"91.707"	"56"	"15"	"226"	"15"	"335"	"36.0"	"8.78"	"2648"	"15"	""	""	""	""	""	"ONUN2_DN11395_c0_g1_i1.p1"	""	""	""	""	"0"	"1.252"	"0.412"	"1.483"	"0.329"	"1.184"	"3.597"	"0.999999999853134"	"0.999999999117813"	"0.999999999999392"	"0.508707004883022"	"0.999999999988872"	"0.426992968722252"	"56374065.2995505"	"70600417.834798"	"23243192.699989"	"83611761.8125544"	"54.12"	"40.70"	"52.53"	"33.25"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"3837851298608414804"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN37740_c0_g1_i4.p1"	"ONUN2_DN37740_c0_g1_i4.p1"	"0.000"	"91.607"	"36"	"22"	"216"	"22"	"618"	"71.6"	"6.60"	"2355"	"22"	""	""	""	""	""	"ONUN2_DN37740_c0_g1_i4.p1"	""	""	""	""	"0"	"3.752"	"1.666"	"2.932"	"0.444"	"0.781"	"1.759"	"0.837375791882356"	"0.999999999117813"	"0.999999999999392"	"0.782292420241611"	"0.999999999988872"	"0.999999999645348"	"29013242.5327895"	"108865271.486405"	"48345732.5810401"	"85052997.3733458"	"83.89"	"22.46"	"93.76"	"30.99"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6115182301169342210"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN14680_c0_g1_i1.p1"	"ONUN2_DN14680_c0_g1_i1.p1"	"0.000"	"91.137"	"36"	"19"	"118"	"19"	"595"	"68.4"	"8.09"	"1274"	"19"	""	""	""	""	""	"ONUN2_DN14680_c0_g1_i1.p1"	""	""	""	""	"0"	"1.165"	"0.804"	"0.824"	"0.690"	"0.707"	"1.026"	"0.999999999853134"	"0.989899666712532"	"0.999999999999392"	"0.673939515537945"	"0.999999999988872"	"0.994346633025079"	"213779426.930082"	"249116741.637991"	"171777097.348611"	"176238281.401714"	"33.94"	"24.88"	"35.92"	"50.78"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"1"	""
"5507204882302861092"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4423_c0_g1_i1.p1"	"ONUN2_DN4423_c0_g1_i1.p1"	"0.000"	"91.046"	"27"	"24"	"166"	"24"	"991"	"111.9"	"6.02"	"1581"	"24"	""	""	""	""	""	"ONUN2_DN4423_c0_g1_i1.p1"	""	""	""	""	"0"	"3.345"	"1.538"	"1.132"	"0.460"	"0.338"	"0.736"	"0.190932833736758"	"0.981177812799186"	"0.999999999999392"	"0.641968613642745"	"0.297880124865734"	"0.925087403249757"	"12395921.5876627"	"41467261.9825519"	"19069140.5563077"	"14030553.7270802"	"29.03"	"24.86"	"41.39"	"48.26"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"7565981716699764230"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2794_c0_g1_i11.p1"	"ONUN2_DN2794_c0_g1_i11.p1"	"0.000"	"90.716"	"25"	"26"	"109"	"26"	"1190"	"136.1"	"6.86"	"920"	"26"	""	""	""	""	""	"ONUN2_DN2794_c0_g1_i11.p1"	""	""	""	""	"0"	"3.248"	"2.579"	"1.429"	"0.794"	"0.440"	"0.554"	"0.275628404247681"	"0.686652602241957"	"0.999999999999392"	"0.99999999999899"	"0.488355733836524"	"0.765322475306885"	"10540711.7380677"	"34233701.5121371"	"27185692.0627641"	"15062890.4860177"	"49.36"	"13.12"	"75.62"	"27.39"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"-2015114142786001947"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN918_c0_g2_i1.p1"	"ONUN2_DN918_c0_g2_i1.p1"	"0.000"	"90.535"	"63"	"12"	"182"	"12"	"380"	"43.6"	"6.06"	"2411"	"12"	""	""	""	""	""	"ONUN2_DN918_c0_g2_i1.p1"	""	""	""	""	"0"	"3.402"	"10.732"	"0.500"	"3.154"	"0.147"	"0.047"	"0.209268993287851"	"0.029325282715449"	"0.999999999999392"	"0.460560073798846"	"0.16108468310203"	"0.0109619735620813"	"47362876.9362571"	"161134495.619467"	"508275105.665111"	"23695282.5301802"	"36.80"	"21.65"	"66.99"	"38.47"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6434296531682742194"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN9366_c0_g1_i14.p1"	"ONUN2_DN9366_c0_g1_i14.p1"	"0.000"	"90.329"	"29"	"20"	"122"	"20"	"836"	"94.5"	"5.43"	"1345"	"20"	""	""	""	""	""	"ONUN2_DN9366_c0_g1_i14.p1"	""	""	""	""	"0"	"1.728"	"0.304"	"0.694"	"0.176"	"0.402"	"2.282"	"0.463120287667328"	"0.2412847128476"	"0.999999999999392"	"0.0280255451940823"	"0.332798608364376"	"0.37499163975365"	"7744172.97490857"	"13380328.7468084"	"2355317.26279292"	"5375441.68415467"	"6.58"	"63.42"	"40.45"	"20.10"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"1"	""
"6603919920189606480"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN637_c0_g1_i4.p1"	"ONUN2_DN637_c0_g1_i4.p1"	"0.000"	"89.994"	"34"	"24"	"125"	"24"	"682"	"79.9"	"6.62"	"1148"	"24"	""	""	""	""	""	"ONUN2_DN637_c0_g1_i4.p1"	""	""	""	""	"0"	"4.220"	"3.331"	"2.049"	"0.789"	"0.486"	"0.615"	"0.624898701890307"	"0.999999999117813"	"0.999999999999392"	"0.99999999999899"	"0.999999999988872"	"0.999999999645348"	"12401200.207906"	"52329050.8766458"	"41302624.5709615"	"25409798.2316472"	"99.63"	"49.83"	"83.87"	"83.54"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"7903369937535189180"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN8446_c0_g1_i3.p1"	"ONUN2_DN8446_c0_g1_i3.p1"	"0.000"	"89.819"	"30"	"22"	"109"	"22"	"931"	"104.2"	"5.14"	"1156"	"22"	""	""	""	""	""	"ONUN2_DN8446_c0_g1_i3.p1"	""	""	""	""	"0"	"8.929"	"2.334"	"1.712"	"0.261"	"0.192"	"0.733"	"0.140200718653447"	"0.891736384628095"	"0.999999999999392"	"0.50658234565844"	"0.322872642418639"	"0.999999999645348"	"6643859.77274858"	"59321487.3950908"	"15504470.0320812"	"11371499.6297108"	"39.73"	"47.86"	"40.36"	"47.81"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"9195908476603303282"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4401_c1_g1_i6.p1"	"ONUN2_DN4401_c1_g1_i6.p1"	"0.000"	"89.784"	"13"	"16"	"232"	"16"	"1623"	"162.9"	"8.60"	"4082"	"16"	""	""	""	""	""	"ONUN2_DN4401_c1_g1_i6.p1"	""	""	""	""	"0"	"0.108"	"0.010"	"0.373"	"0.049"	"3.470"	"71.247"	"0.492054177088304"	"0.0409626457737457"	"0.999999999999392"	"0.229006987392423"	"0.868307352558457"	"0.0511075372169011"	"1005024186.86466"	"108090005.694346"	"5264538.74282013"	"375082197.179552"	"54.34"	"22.33"	"137.80"	"112.71"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7049818934718538287"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN45813_c0_g1_i1.p1"	"ONUN2_DN45813_c0_g1_i1.p1"	"0.000"	"89.732"	"77"	"10"	"602"	"2"	"175"	"19.1"	"5.50"	"8016"	"10"	""	""	""	""	""	"ONUN2_DN45813_c0_g1_i1.p1"	""	""	""	""	"0"	"15.003"	"9.437"	"18.472"	"0.629"	"1.231"	"1.957"	""	""	""	"0.87420700326698"	""	""	"2987076.7196236"	"44815379.6337898"	"28189109.8775422"	"55176152.6643694"	""	"30.81"	"62.60"	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"-31714972630891463"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN853_c0_g2_i1.p1"	"ONUN2_DN853_c0_g2_i1.p1"	"0.000"	"89.445"	"41"	"8"	"176"	"8"	"264"	"30.1"	"6.79"	"2509"	"8"	""	""	""	""	""	"ONUN2_DN853_c0_g2_i1.p1"	""	""	""	""	"0"	"5.249"	"2.260"	"2.522"	"0.431"	"0.480"	"1.116"	"0.21125078195552"	"0.999999999117813"	"0.999999999999392"	"0.51691367877084"	"0.861288517241831"	"0.999999999645348"	"42431844.7007793"	"222712744.608829"	"95898415.1303117"	"107011311.811787"	"46.67"	"36.12"	"59.36"	"44.67"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2746554966446651519"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN11946_c0_g1_i1.p1"	"ONUN2_DN11946_c0_g1_i1.p1"	"0.000"	"89.124"	"55"	"18"	"230"	"11"	"420"	"48.3"	"5.99"	"2665"	"18"	""	""	""	""	""	"ONUN2_DN11946_c0_g1_i1.p1"	""	""	""	""	"0"	"0.591"	"0.182"	"0.997"	"0.308"	"1.687"	"5.482"	"0.999999999853134"	"0.0918126308562773"	"0.999999999999392"	"0.151813111287237"	"0.994816942028499"	"0.0465443045351541"	"315744973.47322"	"186624878.932811"	"57435538.6111249"	"314870032.135257"	"51.75"	"10.27"	"51.18"	"23.15"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
